image_id,image_path,true_class,true_label,true_class_name,hard_competitor,hard_competitor_label,hard_competitor_name,original_true_prob,original_competitor_prob,original_margin,original_prediction,transform,transform_type,transform_params,augmented_true_prob,augmented_competitor_prob,augmented_margin,augmented_prediction,delta_margin,feature_cosine,prediction_consistent,correct_original,correct_augmented
9063,155.Warbling_Vireo/Warbling_Vireo_0104_158800.jpg,155,154,155.Warbling_Vireo,153,152,153.Philadelphia_Vireo,0.033929311,0.95590144,-0.92197213,153,random_erasing,random_erasing,"{""area_fraction"":0.061194,""erased"":true,""height"":0.307701,""left"":0.241675,""top"":0.096538,""width"":0.198874}",0.00833843,0.96706367,-0.95872524,153,-0.036753102,0.96363971,True,False,False
9080,155.Warbling_Vireo/Warbling_Vireo_0132_158420.jpg,155,154,155.Warbling_Vireo,154,153,154.Red_eyed_Vireo,0.23686171,0.37794748,-0.14108577,154,random_erasing,random_erasing,"{""area_fraction"":0.167396,""erased"":true,""height"":0.520131,""left"":0.643079,""top"":0.195286,""width"":0.321835}",0.23233509,0.067150526,0.16518456,155,0.30627034,0.96083741,False,False,True
9090,155.Warbling_Vireo/Warbling_Vireo_0003_158484.jpg,155,154,155.Warbling_Vireo,153,152,153.Philadelphia_Vireo,0.96754164,0.014822195,0.95271944,155,random_erasing,random_erasing,"{""area_fraction"":0.193063,""erased"":true,""height"":0.358399,""left"":0.05164,""top"":0.382306,""width"":0.538683}",0.013859468,0.033746596,-0.019887129,141,-0.97260657,0.67533089,False,True,False
9117,156.White_eyed_Vireo/White_Eyed_Vireo_0030_159265.jpg,156,155,156.White_eyed_Vireo,152,151,152.Blue_headed_Vireo,0.0060598208,0.95136517,-0.94530535,152,random_erasing,random_erasing,"{""area_fraction"":0.166339,""erased"":true,""height"":0.332281,""left"":0.417138,""top"":0.6177,""width"":0.500599}",0.011233408,0.92371297,-0.91247956,152,0.032825791,0.98392233,True,False,False
9125,156.White_eyed_Vireo/White_Eyed_Vireo_0050_158829.jpg,156,155,156.White_eyed_Vireo,157,156,157.Yellow_throated_Vireo,0.93827331,0.028373525,0.90989979,156,random_erasing,random_erasing,"{""area_fraction"":0.140844,""erased"":true,""height"":0.247198,""left"":0.173724,""top"":0.287173,""width"":0.569763}",0.10638069,0.070864506,0.03551618,173,-0.87438361,0.77882363,False,True,False
9150,156.White_eyed_Vireo/White_Eyed_Vireo_0118_159036.jpg,156,155,156.White_eyed_Vireo,157,156,157.Yellow_throated_Vireo,0.99993253,2.3876904e-05,0.99990865,156,random_erasing,random_erasing,"{""area_fraction"":0.119002,""erased"":true,""height"":0.256969,""left"":0.021985,""top"":0.353425,""width"":0.4631}",0.99915063,0.00012078278,0.99902985,156,-0.00087879961,0.93636258,True,True,True
9193,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg,157,156,157.Yellow_throated_Vireo,175,174,175.Pine_Warbler,0.95151407,0.044725493,0.90678857,157,random_erasing,random_erasing,"{""area_fraction"":0.083432,""erased"":true,""height"":0.438989,""left"":0.735044,""top"":0.313813,""width"":0.190055}",0.90648001,0.069800511,0.8366795,157,-0.070109069,0.95424983,True,True,True
9211,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0028_795008.jpg,157,156,157.Yellow_throated_Vireo,172,171,172.Nashville_Warbler,0.60454011,0.078001305,0.5265388,157,random_erasing,random_erasing,"{""area_fraction"":0.122271,""erased"":true,""height"":0.444009,""left"":0.72329,""top"":0.527041,""width"":0.275381}",0.61116087,0.092219874,0.518941,157,-0.0075978041,0.99369109,True,True,True
9223,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0070_159602.jpg,157,156,157.Yellow_throated_Vireo,175,174,175.Pine_Warbler,0.8890627,0.050450701,0.838612,157,random_erasing,random_erasing,"{""area_fraction"":0.068049,""erased"":true,""height"":0.410622,""left"":0.254088,""top"":0.46882,""width"":0.165721}",0.95455509,0.018098127,0.93645697,157,0.097844966,0.97619045,True,True,True
9237,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0062_159783.jpg,158,157,158.Bay_breasted_Warbler,165,164,165.Chestnut_sided_Warbler,0.96733856,0.025288275,0.94205029,158,random_erasing,random_erasing,"{""area_fraction"":0.051625,""erased"":true,""height"":0.147436,""left"":0.532613,""top"":0.364444,""width"":0.350152}",0.93342566,0.051264208,0.88216146,158,-0.05988883,0.97953599,True,True,True
9269,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0045_797135.jpg,158,157,158.Bay_breasted_Warbler,21,20,021.Eastern_Towhee,0.99120575,0.0021524648,0.98905329,158,random_erasing,random_erasing,"{""area_fraction"":0.078911,""erased"":true,""height"":0.459246,""left"":0.687305,""top"":0.318608,""width"":0.171826}",0.98728591,0.0036086063,0.98367731,158,-0.0053759813,0.98944162,True,True,True
9290,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0079_159998.jpg,158,157,158.Bay_breasted_Warbler,137,136,137.Cliff_Swallow,0.94956744,0.0089784656,0.94058897,158,random_erasing,random_erasing,"{""area_fraction"":0.05637,""erased"":true,""height"":0.204192,""left"":0.668221,""top"":0.422896,""width"":0.276064}",0.94691348,0.0093185548,0.93759493,158,-0.0029940456,0.99549536,True,True,True
9308,159.Black_and_white_Warbler/Black_And_White_Warbler_0080_160375.jpg,159,158,159.Black_and_white_Warbler,114,113,114.Black_throated_Sparrow,0.98033077,0.0077225519,0.97260821,159,random_erasing,random_erasing,"{""area_fraction"":0.171709,""erased"":true,""height"":0.335602,""left"":0.358709,""top"":0.421059,""width"":0.511644}",0.95254451,0.0011490663,0.95139544,159,-0.021212769,0.87793397,True,True,True
9317,159.Black_and_white_Warbler/Black_And_White_Warbler_0022_160512.jpg,159,158,159.Black_and_white_Warbler,99,98,099.Ovenbird,0.99308985,0.0030298419,0.99006001,159,random_erasing,random_erasing,"{""area_fraction"":0.155488,""erased"":true,""height"":0.521125,""left"":0.050593,""top"":0.405349,""width"":0.29837}",0.99462503,0.0016772809,0.99294775,159,0.0028877383,0.98955884,True,True,True
9326,159.Black_and_white_Warbler/Black_And_White_Warbler_0081_110906.jpg,159,158,159.Black_and_white_Warbler,171,170,171.Myrtle_Warbler,0.95390832,0.0090478789,0.94486045,159,random_erasing,random_erasing,"{""area_fraction"":0.140876,""erased"":true,""height"":0.512077,""left"":0.224834,""top"":0.4683,""width"":0.275106}",0.83515257,0.0053889547,0.82976361,159,-0.11509683,0.93600613,True,True,True
9371,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0133_161539.jpg,160,159,160.Black_throated_Blue_Warbler,152,151,152.Blue_headed_Vireo,0.14993761,0.066646554,0.083291061,160,random_erasing,random_erasing,"{""area_fraction"":0.056667,""erased"":true,""height"":0.22031,""left"":0.387898,""top"":0.509398,""width"":0.257215}",0.02953767,0.057779703,-0.028242033,37,-0.11153309,0.94115222,False,True,False
9382,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0060_161644.jpg,160,159,160.Black_throated_Blue_Warbler,138,137,138.Tree_Swallow,0.99722338,0.00082703744,0.99639634,160,random_erasing,random_erasing,"{""area_fraction"":0.069281,""erased"":true,""height"":0.243293,""left"":0.303273,""top"":0.286732,""width"":0.284763}",0.10031539,0.63674605,-0.53643066,138,-1.532827,0.81198718,False,True,False
9402,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0108_161714.jpg,160,159,160.Black_throated_Blue_Warbler,164,163,164.Cerulean_Warbler,0.99849713,0.00039653128,0.9981006,160,random_erasing,random_erasing,"{""area_fraction"":0.086616,""erased"":true,""height"":0.497371,""left"":0.777019,""top"":0.401858,""width"":0.174147}",0.99824667,0.00057580677,0.99767086,160,-0.00042973421,0.99161509,True,True,True
9415,161.Blue_winged_Warbler/Blue_Winged_Warbler_0059_162064.jpg,161,160,161.Blue_winged_Warbler,168,167,168.Kentucky_Warbler,0.0093620084,0.1736452,-0.16428319,168,random_erasing,random_erasing,"{""area_fraction"":0.180939,""erased"":true,""height"":0.487412,""left"":0.281575,""top"":0.322126,""width"":0.371224}",0.019828605,0.11711858,-0.097289978,168,0.066993212,0.89800006,True,False,False
9421,161.Blue_winged_Warbler/Blue_Winged_Warbler_0012_162086.jpg,161,160,161.Blue_winged_Warbler,177,176,177.Prothonotary_Warbler,0.99946052,0.0001036158,0.9993569,161,random_erasing,random_erasing,"{""area_fraction"":0.179257,""erased"":true,""height"":0.431162,""left"":0.091231,""top"":0.010642,""width"":0.415754}",0.99982184,3.1201016e-05,0.99979064,161,0.00043373814,0.98434484,True,True,True
9446,161.Blue_winged_Warbler/Blue_Winged_Warbler_0023_161774.jpg,161,160,161.Blue_winged_Warbler,163,162,163.Cape_May_Warbler,0.014625921,0.097454958,-0.082829037,163,random_erasing,random_erasing,"{""area_fraction"":0.075971,""erased"":true,""height"":0.275957,""left"":0.093193,""top"":0.008907,""width"":0.275302}",0.014221438,0.071453437,-0.057231999,92,0.025597038,0.97543735,False,False,False
9474,162.Canada_Warbler/Canada_Warbler_0121_162310.jpg,162,161,162.Canada_Warbler,172,171,172.Nashville_Warbler,0.85506183,0.081832319,0.77322951,162,random_erasing,random_erasing,"{""area_fraction"":0.073077,""erased"":true,""height"":0.165461,""left"":0.327227,""top"":0.050134,""width"":0.441661}",0.87850648,0.067200966,0.81130552,162,0.038076006,0.99072853,True,True,True
9503,162.Canada_Warbler/Canada_Warbler_0076_162393.jpg,162,161,162.Canada_Warbler,176,175,176.Prairie_Warbler,0.99981385,4.6343284e-05,0.99976751,162,random_erasing,random_erasing,"{""area_fraction"":0.17819,""erased"":true,""height"":0.376659,""left"":0.186084,""top"":0.324496,""width"":0.47308}",0.025927745,0.0063552,0.019572545,165,-0.98019497,0.59122701,False,True,False
9512,162.Canada_Warbler/Canada_Warbler_0016_162411.jpg,162,161,162.Canada_Warbler,169,168,169.Magnolia_Warbler,0.70587689,0.27083993,0.43503696,162,random_erasing,random_erasing,"{""area_fraction"":0.153151,""erased"":true,""height"":0.367475,""left"":0.439885,""top"":0.352996,""width"":0.416766}",0.63479125,0.0074307313,0.62736052,162,0.19232357,0.78017828,True,True,True
9536,163.Cape_May_Warbler/Cape_May_Warbler_0108_163108.jpg,163,162,163.Cape_May_Warbler,175,174,175.Pine_Warbler,0.97036964,0.0045392695,0.96583037,163,random_erasing,random_erasing,"{""area_fraction"":0.141956,""erased"":true,""height"":0.332323,""left"":0.508605,""top"":0.491203,""width"":0.427164}",0.10146509,0.0149311,0.086533991,163,-0.87929638,0.8054541,True,True,True
9559,163.Cape_May_Warbler/Cape_May_Warbler_0028_163177.jpg,163,162,163.Cape_May_Warbler,88,87,088.Western_Meadowlark,0.8795771,0.018614627,0.86096247,163,random_erasing,random_erasing,"{""area_fraction"":0.100135,""erased"":true,""height"":0.571268,""left"":0.352376,""top"":0.033467,""width"":0.175286}",0.94828939,0.0061430135,0.94214638,163,0.081183908,0.98695891,True,True,True
9585,163.Cape_May_Warbler/Cape_May_Warbler_0040_163036.jpg,163,162,163.Cape_May_Warbler,182,181,182.Yellow_Warbler,0.9619832,0.015123313,0.94685989,163,random_erasing,random_erasing,"{""area_fraction"":0.169377,""erased"":true,""height"":0.417994,""left"":0.454695,""top"":0.397946,""width"":0.405213}",0.98896468,0.00034223477,0.98862244,163,0.041762551,0.93840141,True,True,True
9607,164.Cerulean_Warbler/Cerulean_Warbler_0060_797209.jpg,164,163,164.Cerulean_Warbler,159,158,159.Black_and_white_Warbler,0.99759871,0.0013848152,0.99621389,164,random_erasing,random_erasing,"{""area_fraction"":0.192889,""erased"":true,""height"":0.264931,""left"":0.091809,""top"":0.382862,""width"":0.728073}",0.85810542,0.01009999,0.84800543,164,-0.14820846,0.85134998,True,True,True
9639,164.Cerulean_Warbler/Cerulean_Warbler_0078_163271.jpg,164,163,164.Cerulean_Warbler,179,178,179.Tennessee_Warbler,0.022551188,0.19678365,-0.17423246,179,random_erasing,random_erasing,"{""area_fraction"":0.097249,""erased"":true,""height"":0.179964,""left"":0.253876,""top"":0.747144,""width"":0.540382}",0.1459534,0.2229991,-0.077045694,179,0.097186765,0.92094285,True,False,False
9650,164.Cerulean_Warbler/Cerulean_Warbler_0018_797183.jpg,164,163,164.Cerulean_Warbler,159,158,159.Black_and_white_Warbler,0.99881411,0.00030354879,0.99851056,164,random_erasing,random_erasing,"{""area_fraction"":0.132334,""erased"":true,""height"":0.207776,""left"":0.060371,""top"":0.786499,""width"":0.636909}",0.99807787,0.00056555524,0.99751231,164,-0.00099824302,0.99170345,True,True,True
9657,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854.jpg,165,164,165.Chestnut_sided_Warbler,166,165,166.Golden_winged_Warbler,0.99646264,0.00066566077,0.99579698,165,random_erasing,random_erasing,"{""area_fraction"":0.158685,""erased"":true,""height"":0.534361,""left"":0.676311,""top"":0.22675,""width"":0.296963}",0.99682379,0.00047005992,0.99635373,165,0.00055674539,0.99243726,True,True,True
9664,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0073_163868.jpg,165,164,165.Chestnut_sided_Warbler,166,165,166.Golden_winged_Warbler,0.99832481,0.00028286068,0.99804195,165,random_erasing,random_erasing,"{""area_fraction"":0.054517,""erased"":true,""height"":0.216667,""left"":0.653178,""top"":0.701857,""width"":0.251614}",0.99507892,0.00085199287,0.99422693,165,-0.0038150223,0.99136524,True,True,True
9675,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0069_163921.jpg,165,164,165.Chestnut_sided_Warbler,156,155,156.White_eyed_Vireo,0.77899063,0.10712062,0.67187001,165,random_erasing,random_erasing,"{""area_fraction"":0.060476,""erased"":true,""height"":0.206054,""left"":0.020283,""top"":0.569287,""width"":0.293495}",0.77060956,0.12531915,0.6452904,165,-0.026579604,0.99447984,True,True,True
9715,166.Golden_winged_Warbler/Golden_Winged_Warbler_0083_794801.jpg,166,165,166.Golden_winged_Warbler,165,164,165.Chestnut_sided_Warbler,0.98753077,0.0020380791,0.98549269,166,random_erasing,random_erasing,"{""area_fraction"":0.075751,""erased"":true,""height"":0.423708,""left"":0.128099,""top"":0.079528,""width"":0.178781}",0.98972845,0.0014531093,0.98827534,166,0.0027826526,0.99037011,True,True,True
9721,166.Golden_winged_Warbler/Golden_Winged_Warbler_0030_164462.jpg,166,165,166.Golden_winged_Warbler,165,164,165.Chestnut_sided_Warbler,0.96498126,0.0097386111,0.95524265,166,random_erasing,random_erasing,"{""area_fraction"":0.124008,""erased"":true,""height"":0.314537,""left"":0.000713,""top"":0.549427,""width"":0.394257}",0.98431361,0.0030928878,0.98122072,166,0.025978073,0.98470222,True,True,True
9757,166.Golden_winged_Warbler/Golden_Winged_Warbler_0016_794841.jpg,166,165,166.Golden_winged_Warbler,167,166,167.Hooded_Warbler,0.97373927,0.0033987404,0.97034053,166,random_erasing,random_erasing,"{""area_fraction"":0.079747,""erased"":true,""height"":0.469113,""left"":0.690525,""top"":0.463198,""width"":0.169995}",0.97293043,0.0039304127,0.96900002,166,-0.0013405073,0.99728693,True,True,True
9783,167.Hooded_Warbler/Hooded_Warbler_0039_164928.jpg,167,166,167.Hooded_Warbler,180,179,180.Wilson_Warbler,0.0077647711,0.97854304,-0.97077827,180,random_erasing,random_erasing,"{""area_fraction"":0.163117,""erased"":true,""height"":0.227321,""left"":0.033203,""top"":0.224578,""width"":0.717563}",0.015544803,0.046365507,-0.030820704,161,0.93995757,0.69540834,False,False,False
9793,167.Hooded_Warbler/Hooded_Warbler_0021_165057.jpg,167,166,167.Hooded_Warbler,157,156,157.Yellow_throated_Vireo,0.60413086,0.1290424,0.47508846,167,random_erasing,random_erasing,"{""area_fraction"":0.07743,""erased"":true,""height"":0.308277,""left"":0.274719,""top"":0.056398,""width"":0.251171}",0.69830358,0.0988231,0.59948048,167,0.12439202,0.98469938,True,True,True
9794,167.Hooded_Warbler/Hooded_Warbler_0057_164137.jpg,167,166,167.Hooded_Warbler,168,167,168.Kentucky_Warbler,0.99702954,0.0017315508,0.99529799,167,random_erasing,random_erasing,"{""area_fraction"":0.095989,""erased"":true,""height"":0.180748,""left"":0.268365,""top"":0.108535,""width"":0.531064}",0.99902856,0.00043489161,0.99859367,167,0.0032956798,0.98761798,True,True,True
9855,168.Kentucky_Warbler/Kentucky_Warbler_0066_165290.jpg,168,167,168.Kentucky_Warbler,162,161,162.Canada_Warbler,0.18108588,0.76096362,-0.57987773,162,random_erasing,random_erasing,"{""area_fraction"":0.109637,""erased"":true,""height"":0.484848,""left"":0.483504,""top"":0.351558,""width"":0.226126}",0.036133096,0.41288939,-0.3767563,162,0.20312144,0.89421338,True,False,False
9869,168.Kentucky_Warbler/Kentucky_Warbler_0071_165342.jpg,168,167,168.Kentucky_Warbler,162,161,162.Canada_Warbler,0.78335953,0.20256181,0.58079772,168,random_erasing,random_erasing,"{""area_fraction"":0.056008,""erased"":true,""height"":0.429159,""left"":0.335766,""top"":0.415342,""width"":0.130506}",0.65007466,0.25222704,0.39784762,168,-0.18295009,0.95704004,True,True,True
9888,168.Kentucky_Warbler/Kentucky_Warbler_0020_795903.jpg,168,167,168.Kentucky_Warbler,162,161,162.Canada_Warbler,0.84197849,0.10773048,0.73424801,168,random_erasing,random_erasing,"{""area_fraction"":0.065433,""erased"":true,""height"":0.163437,""left"":0.405099,""top"":0.430195,""width"":0.400358}",0.94213074,0.044674877,0.89745587,168,0.16320786,0.97824168,True,True,True
9896,169.Magnolia_Warbler/Magnolia_Warbler_0018_165958.jpg,169,168,169.Magnolia_Warbler,20,19,020.Yellow_breasted_Chat,0.99762398,0.00091317046,0.99671081,169,random_erasing,random_erasing,"{""area_fraction"":0.077165,""erased"":true,""height"":0.329364,""left"":0.108924,""top"":0.053535,""width"":0.234286}",0.99766737,0.00078674406,0.99688063,169,0.00016981858,0.99490966,True,True,True
9937,169.Magnolia_Warbler/Magnolia_Warbler_0032_165960.jpg,169,168,169.Magnolia_Warbler,172,171,172.Nashville_Warbler,0.037255682,0.51026195,-0.47300627,172,random_erasing,random_erasing,"{""area_fraction"":0.060415,""erased"":true,""height"":0.183251,""left"":0.249099,""top"":0.689605,""width"":0.329682}",0.019208554,0.42092955,-0.401721,172,0.071285274,0.97646451,True,False,False
9947,169.Magnolia_Warbler/Magnolia_Warbler_0102_165884.jpg,169,168,169.Magnolia_Warbler,176,175,176.Prairie_Warbler,0.99784732,0.0009862209,0.9968611,169,random_erasing,random_erasing,"{""area_fraction"":0.138465,""erased"":true,""height"":0.418604,""left"":0.42851,""top"":0.159823,""width"":0.330777}",0.021240437,0.0014875362,0.019752901,200,-0.9771082,0.66061311,False,True,False
9953,170.Mourning_Warbler/Mourning_Warbler_0020_166440.jpg,170,169,170.Mourning_Warbler,160,159,160.Black_throated_Blue_Warbler,0.9990471,0.00037210167,0.998675,170,random_erasing,random_erasing,"{""area_fraction"":0.158009,""erased"":true,""height"":0.648248,""left"":0.094171,""top"":0.018721,""width"":0.243747}",0.99893767,0.0003831569,0.99855451,170,-0.00012048936,0.99158318,True,True,True
9955,170.Mourning_Warbler/Mourning_Warbler_0008_166467.jpg,170,169,170.Mourning_Warbler,153,152,153.Philadelphia_Vireo,0.51708597,0.096725941,0.42036003,170,random_erasing,random_erasing,"{""area_fraction"":0.105663,""erased"":true,""height"":0.194245,""left"":0.404531,""top"":0.500019,""width"":0.543967}",0.40185371,0.046136905,0.35571681,170,-0.064643223,0.96012255,True,True,True
9988,170.Mourning_Warbler/Mourning_Warbler_0051_795352.jpg,170,169,170.Mourning_Warbler,98,97,098.Scott_Oriole,0.8427828,0.027262777,0.81552002,170,random_erasing,random_erasing,"{""area_fraction"":0.1401,""erased"":true,""height"":0.267286,""left"":0.362757,""top"":0.024159,""width"":0.524156}",0.044775389,0.0028445465,0.041930843,162,-0.77358918,0.80919032,False,True,False
10014,171.Myrtle_Warbler/Myrtle_Warbler_0026_166680.jpg,171,170,171.Myrtle_Warbler,99,98,099.Ovenbird,0.039063364,0.21702971,-0.17796634,99,random_erasing,random_erasing,"{""area_fraction"":0.050277,""erased"":true,""height"":0.294443,""left"":0.729437,""top"":0.457297,""width"":0.170752}",0.047831882,0.19717045,-0.14933857,39,0.028627772,0.98898042,False,False,False
10036,171.Myrtle_Warbler/Myrtle_Warbler_0084_166747.jpg,171,170,171.Myrtle_Warbler,166,165,166.Golden_winged_Warbler,0.46222651,0.23409666,0.22812985,171,random_erasing,random_erasing,"{""area_fraction"":0.172055,""erased"":true,""height"":0.434814,""left"":0.066602,""top"":0.285848,""width"":0.395699}",0.36962819,0.48672879,-0.1171006,166,-0.34523045,0.90361383,False,True,False
10060,171.Myrtle_Warbler/Myrtle_Warbler_0037_166690.jpg,171,170,171.Myrtle_Warbler,122,121,122.Harris_Sparrow,0.70097142,0.038644332,0.66232709,171,random_erasing,random_erasing,"{""area_fraction"":0.088983,""erased"":true,""height"":0.419517,""left"":0.145771,""top"":0.099155,""width"":0.212109}",0.84986585,0.021044519,0.82882133,171,0.16649424,0.99041469,True,True,True
10086,172.Nashville_Warbler/Nashville_Warbler_0121_167078.jpg,172,171,172.Nashville_Warbler,173,172,173.Orange_crowned_Warbler,0.86094862,0.067307122,0.7936415,172,random_erasing,random_erasing,"{""area_fraction"":0.126084,""erased"":true,""height"":0.21137,""left"":0.203258,""top"":0.400192,""width"":0.596506}",0.13700064,0.51000613,-0.37300549,173,-1.166647,0.89319006,False,True,False
10103,172.Nashville_Warbler/Nashville_Warbler_0023_167242.jpg,172,171,172.Nashville_Warbler,200,199,200.Common_Yellowthroat,0.060406558,0.45305544,-0.39264888,200,random_erasing,random_erasing,"{""area_fraction"":0.176675,""erased"":true,""height"":0.344861,""left"":0.018718,""top"":0.597886,""width"":0.512308}",0.063359976,0.36855,-0.30519003,200,0.087458856,0.9865806,True,False,False
10124,172.Nashville_Warbler/Nashville_Warbler_0076_167389.jpg,172,171,172.Nashville_Warbler,16,15,016.Painted_Bunting,0.91840214,0.027811965,0.89059017,172,random_erasing,random_erasing,"{""area_fraction"":0.178847,""erased"":true,""height"":0.329152,""left"":0.33184,""top"":0.290264,""width"":0.543357}",0.0044614119,0.0011775777,0.0032838342,67,-0.88730634,0.56640892,False,True,False
10149,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0103_168566.jpg,173,172,173.Orange_crowned_Warbler,170,169,170.Mourning_Warbler,0.0092000104,0.3139562,-0.30475619,170,random_erasing,random_erasing,"{""area_fraction"":0.193434,""erased"":true,""height"":0.383873,""left"":0.450256,""top"":0.37648,""width"":0.503901}",0.00093862176,0.0059570302,-0.0050184085,31,0.29973778,0.8409798,False,False,False
10156,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0120_167587.jpg,173,172,173.Orange_crowned_Warbler,199,198,199.Winter_Wren,0.7144593,0.087473907,0.62698539,173,random_erasing,random_erasing,"{""area_fraction"":0.091518,""erased"":true,""height"":0.332727,""left"":0.234355,""top"":0.517301,""width"":0.275053}",0.17887354,0.04064991,0.13822363,175,-0.48876176,0.92001815,False,True,False
10180,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0030_168376.jpg,173,172,173.Orange_crowned_Warbler,175,174,175.Pine_Warbler,0.96716303,0.0097329384,0.95743009,173,random_erasing,random_erasing,"{""area_fraction"":0.077146,""erased"":true,""height"":0.401826,""left"":0.210919,""top"":0.537337,""width"":0.191988}",0.94977224,0.0073058312,0.94246641,173,-0.01496368,0.98606487,True,True,True
10209,174.Palm_Warbler/Palm_Warbler_0095_170610.jpg,174,173,174.Palm_Warbler,184,183,184.Louisiana_Waterthrush,0.79138464,0.047388118,0.74399652,174,random_erasing,random_erasing,"{""area_fraction"":0.07086,""erased"":true,""height"":0.241028,""left"":0.017435,""top"":0.45736,""width"":0.29399}",0.59264374,0.019739348,0.57290439,174,-0.17109213,0.95957149,True,True,True
10212,174.Palm_Warbler/Palm_Warbler_0054_169175.jpg,174,173,174.Palm_Warbler,173,172,173.Orange_crowned_Warbler,0.73313999,0.055379771,0.67776022,174,random_erasing,random_erasing,"{""area_fraction"":0.147506,""erased"":true,""height"":0.574717,""left"":0.382874,""top"":0.235509,""width"":0.256659}",0.00069305056,0.0066544167,-0.0059613661,148,-0.68372159,0.68415599,False,True,False
10225,174.Palm_Warbler/Palm_Warbler_0126_170311.jpg,174,173,174.Palm_Warbler,168,167,168.Kentucky_Warbler,0.26424035,0.26840606,-0.004165709,168,random_erasing,random_erasing,"{""area_fraction"":0.053966,""erased"":true,""height"":0.273573,""left"":0.696414,""top"":0.0138,""width"":0.197263}",0.20462777,0.38066596,-0.17603819,168,-0.17187248,0.99622582,True,False,False
10255,175.Pine_Warbler/Pine_Warbler_0032_172080.jpg,175,174,175.Pine_Warbler,157,156,157.Yellow_throated_Vireo,0.99509674,0.001837982,0.99325876,175,random_erasing,random_erasing,"{""area_fraction"":0.174928,""erased"":true,""height"":0.275955,""left"":0.092622,""top"":0.656271,""width"":0.633902}",0.99814498,0.0005475544,0.99759743,175,0.0043386687,0.97949757,True,True,True
10264,175.Pine_Warbler/Pine_Warbler_0091_171627.jpg,175,174,175.Pine_Warbler,157,156,157.Yellow_throated_Vireo,0.072729424,0.82749051,-0.75476108,157,random_erasing,random_erasing,"{""area_fraction"":0.100848,""erased"":true,""height"":0.277672,""left"":0.553312,""top"":0.143755,""width"":0.36319}",0.0079809045,0.10495722,-0.096976311,179,0.65778477,0.80779721,False,False,False
10306,175.Pine_Warbler/Pine_Warbler_0041_171477.jpg,175,174,175.Pine_Warbler,157,156,157.Yellow_throated_Vireo,0.9377501,0.011882183,0.92586792,175,random_erasing,random_erasing,"{""area_fraction"":0.122362,""erased"":true,""height"":0.555628,""left"":0.051117,""top"":0.280895,""width"":0.220223}",0.96316838,0.0046883272,0.95848006,175,0.032612137,0.9606388,True,True,True
10347,176.Prairie_Warbler/Prairie_Warbler_0053_173290.jpg,176,175,176.Prairie_Warbler,163,162,163.Cape_May_Warbler,0.99608397,0.00091074145,0.99517323,176,random_erasing,random_erasing,"{""area_fraction"":0.188545,""erased"":true,""height"":0.444159,""left"":0.083753,""top"":0.04793,""width"":0.424499}",0.38787219,0.31558952,0.072282672,176,-0.92289056,0.85840459,True,True,True
10350,176.Prairie_Warbler/Prairie_Warbler_0031_172818.jpg,176,175,176.Prairie_Warbler,163,162,163.Cape_May_Warbler,0.32406491,0.25307989,0.070985019,176,random_erasing,random_erasing,"{""area_fraction"":0.18054,""erased"":true,""height"":0.388121,""left"":0.393393,""top"":0.321246,""width"":0.465164}",0.075499654,0.0049815807,0.070518073,168,-0.00046694605,0.87363853,False,True,False
10353,176.Prairie_Warbler/Prairie_Warbler_0020_173359.jpg,176,175,176.Prairie_Warbler,169,168,169.Magnolia_Warbler,0.99294865,0.00091706129,0.99203159,176,random_erasing,random_erasing,"{""area_fraction"":0.159329,""erased"":true,""height"":0.401449,""left"":0.141905,""top"":0.38848,""width"":0.396885}",0.22232753,0.0015398038,0.22078773,167,-0.77124386,0.83768504,False,True,False
10368,177.Prothonotary_Warbler/Prothonotary_Warbler_0112_174594.jpg,177,176,177.Prothonotary_Warbler,180,179,180.Wilson_Warbler,0.8069945,0.16736943,0.63962507,177,random_erasing,random_erasing,"{""area_fraction"":0.173642,""erased"":true,""height"":0.686149,""left"":0.199487,""top"":0.130158,""width"":0.253068}",0.024607124,0.016550122,0.008057002,20,-0.63156807,0.69805268,False,True,False
10420,177.Prothonotary_Warbler/Prothonotary_Warbler_0082_173970.jpg,177,176,177.Prothonotary_Warbler,167,166,167.Hooded_Warbler,0.5134961,0.06228482,0.45121128,177,random_erasing,random_erasing,"{""area_fraction"":0.188094,""erased"":true,""height"":0.327775,""left"":0.331406,""top"":0.581169,""width"":0.573852}",0.018606864,0.0067864996,0.011820364,170,-0.43939092,0.81264697,False,True,False
