checkpoint,checkpoint_kind,checkpoint_epoch,checkpoint_policy,image_id,image_path,true_class,true_label,true_class_name,hard_competitor,hard_competitor_label,transform,transform_type,realisation,transform_params,clean_loss,transformed_loss,delta_loss,clean_true_prob,transformed_true_prob,clean_competitor_prob,transformed_competitor_prob,clean_margin,transformed_margin,delta_margin,grad_cosine,grad_norm_ratio,clean_grad_norm,transformed_grad_norm,grad_degenerate,feature_cosine,prediction_consistent,correct_clean,correct_transformed,cosine_full,norm_ratio_full,clean_norm_full,transformed_norm_full,cosine_backbone,norm_ratio_backbone,clean_norm_backbone,transformed_norm_backbone,cosine_head,norm_ratio_head,clean_norm_head,transformed_norm_head,cosine_stem,norm_ratio_stem,clean_norm_stem,transformed_norm_stem,cosine_layer1,norm_ratio_layer1,clean_norm_layer1,transformed_norm_layer1,cosine_layer2,norm_ratio_layer2,clean_norm_layer2,transformed_norm_layer2,cosine_layer3,norm_ratio_layer3,clean_norm_layer3,transformed_norm_layer3,cosine_layer4,norm_ratio_layer4,clean_norm_layer4,transformed_norm_layer4,delta_margin_0a,original_margin_0a,augmented_margin_0a,feature_cosine_0a,hard_competitor_0a
experiment_0a_best,file,16,,2734,048.European_Goldfinch/European_Goldfinch_0014_794672.jpg,48,47,048.European_Goldfinch,185,184,random_erasing,random_erasing,0,"{""area_fraction"":0.175577,""erased"":true,""height"":0.381219,""left"":0.319149,""top"":0.242969,""width"":0.460566}",0.0025025262,1.9385215,1.936019,0.9975006,0.14391658,0.00084711361,0.25936946,0.99665348,-0.11545289,-1.1121064,0.381712,373.12719,0.37413903,139.60144,False,0.80266601,False,True,False,0.381712,373.12719,0.37413903,139.60144,0.36577432,375.06788,0.36596246,137.26076,0.78940532,327.24396,0.077791326,25.456742,0.29733336,404.17469,0.064596293,26.108187,0.30784751,508.01389,0.13316231,67.648304,0.31022647,404.57559,0.17123626,69.278011,0.36517219,379.30921,0.17859814,67.743919,0.47960166,287.315,0.2253985,64.760371,-1.1120641,0.99665285,-0.1154113,0.80259395,185
experiment_0a_best,file,16,,3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,68,67,068.Ruby_throated_Hummingbird,69,68,identity,identity,0,{},0.14057977,0.14057977,0,0.86885434,0.86885434,0.042076398,0.042076398,0.82677795,0.82677795,0,1,1,18.940377,18.940377,False,0.99999988,True,True,True,1,1,18.940377,18.940377,1,1,18.551423,18.551423,1,1,3.8187131,3.8187131,1,1,3.5763884,3.5763884,1,1,7.6106247,7.6106247,1,1,9.3965621,9.3965621,1,1,9.2946874,9.2946874,1,1,9.9376325,9.9376325,0,0.82701936,0.82701936,1,69
experiment_0a_best,file,16,,3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,68,67,068.Ruby_throated_Hummingbird,69,68,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",0.14057977,0.088836491,-0.051743284,0.86885434,0.91499519,0.042076398,0.0036749691,0.82677795,0.91132022,0.084542278,0.54144959,0.66380068,18.940377,12.572635,False,0.94573861,True,True,True,0.54144959,0.66380068,18.940377,12.572635,0.52682139,0.66530291,18.551423,12.342316,0.90849493,0.62730396,3.8187131,2.3954938,0.31019486,0.83960089,3.5763884,3.0027389,0.30212646,0.62959466,7.6106247,4.7916087,0.52629277,0.60297826,9.3965621,5.6659226,0.53687327,0.64986996,9.2946874,6.0403382,0.6729154,0.72401839,9.9376325,7.1950286,0.084264608,0.82701936,0.91128397,0.94575227,69
experiment_0a_best,file,16,,3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,68,67,068.Ruby_throated_Hummingbird,69,68,color_jitter,color_jitter,0,"{""brightness"":1.063103,""contrast"":0.739581,""hue"":0.072666,""saturation"":0.966558}",0.14057977,0.24799684,0.10741706,0.86885434,0.78036243,0.042076398,0.048725508,0.82677795,0.73163692,-0.095141027,0.76190173,1.7906413,18.940377,33.915421,False,0.92714477,True,True,True,0.76190173,1.7906413,18.940377,33.915421,0.75574164,1.7922963,18.551423,33.249646,0.91089781,1.7511302,3.8187131,6.6870639,0.66609432,1.656793,3.5763884,5.9253354,0.6845022,1.9284031,7.6106247,14.676352,0.78592274,1.7608955,9.3965621,16.546364,0.75098892,1.7768365,9.2946874,16.51514,0.79129228,1.7674459,9.9376325,17.564228,-0.095722511,0.82701936,0.73129685,0.92712926,69
experiment_0a_best,file,16,,3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,68,67,068.Ruby_throated_Hummingbird,69,68,rotation,rotation,0,"{""angle"":-6.756088}",0.14057977,0.08597286,-0.054606915,0.86885434,0.91761911,0.042076398,0.022795554,0.82677795,0.89482355,0.068045609,0.75215843,0.60051209,18.940377,11.373925,False,0.96032172,True,True,True,0.75215843,0.60051209,18.940377,11.373925,0.74327628,0.59991159,18.551423,11.129214,0.95700833,0.6145139,3.8187131,2.3466523,0.63575573,0.55015218,3.5763884,1.9675579,0.67997213,0.56700628,7.6106247,4.315272,0.69112529,0.5440871,9.3965621,5.1125482,0.74021122,0.60250555,9.2946874,5.6001007,0.83444886,0.66648032,9.9376325,6.6232364,0.067873769,0.82701936,0.89489313,0.96032437,69
experiment_0a_best,file,16,,3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,68,67,068.Ruby_throated_Hummingbird,69,68,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.503449,""aspect"":0.90861,""fallback"":false,""height"":0.74437,""left"":0.103326,""top"":0.056495,""width"":0.676342}",0.14057977,0.48216951,0.34158973,0.86885434,0.61744237,0.042076398,0.010610075,0.82677795,0.60683229,-0.21994565,0.6430673,2.845927,18.940377,53.902929,False,0.92865866,True,True,True,0.6430673,2.845927,18.940377,53.902929,0.63267974,2.8417391,18.551423,52.718303,0.88015859,2.943035,3.8187131,11.238606,0.36804128,3.6878244,3.5763884,13.189092,0.45272113,2.459682,7.6106247,18.719716,0.66631374,2.5292662,9.3965621,23.766407,0.65772271,2.9199648,9.2946874,27.14016,0.72407987,3.1071107,9.9376325,30.877324,-0.22050971,0.82701936,0.60650965,0.92867449,69
experiment_0a_best,file,16,,3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,68,67,068.Ruby_throated_Hummingbird,69,68,gaussian_blur,gaussian_blur,0,"{""sigma"":1.032735}",0.14057977,0.40625831,0.26567854,0.86885434,0.66613805,0.042076398,0.10291535,0.82677795,0.56322271,-0.26355524,0.80235747,2.8891465,18.940377,54.721524,False,0.97356069,True,True,True,0.80235747,2.8891465,18.940377,54.721524,0.79628497,2.90249,18.551423,53.845321,0.97155386,2.5540768,3.8187131,9.7532865,0.49948846,3.3172035,3.5763884,11.863608,0.61839742,2.6839007,7.6106247,20.426161,0.8261476,3.182726,9.3965621,29.906683,0.84162629,2.9311899,9.2946874,27.244494,0.88248426,2.6712279,9.9376325,26.545681,-0.26378439,0.82701936,0.56323497,0.97355433,69
experiment_0a_best,file,16,,3949,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0055_57781.jpg,68,67,068.Ruby_throated_Hummingbird,69,68,random_erasing,random_erasing,0,"{""area_fraction"":0.177466,""erased"":true,""height"":0.504292,""left"":0.369822,""top"":0.464309,""width"":0.351912}",0.14057977,0.50739998,0.3668202,0.86885434,0.60205895,0.042076398,0.02747274,0.82677795,0.57458621,-0.25219174,0.75767828,2.8360792,18.940377,53.716408,False,0.95048964,True,True,True,0.75767828,2.8360792,18.940377,53.716408,0.75090615,2.8346213,18.551423,52.586258,0.91557521,2.8702723,3.8187131,10.960746,0.63313545,3.0489661,3.5763884,10.904287,0.60024971,2.3257812,7.6106247,17.700648,0.79103197,2.9254178,9.3965621,27.48887,0.73545049,2.8169843,9.2946874,26.182988,0.82109114,3.0052312,9.9376325,29.864884,-0.25250095,0.82701936,0.57451842,0.95046735,69
experiment_0a_best,file,16,,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,142,141,142.Black_Tern,30,29,identity,identity,0,{},4.1420884,4.1420884,0,0.01588963,0.01588963,0.83401656,0.83401656,-0.81812693,-0.81812693,0,1,1,229.30951,229.30951,False,1,True,False,False,1,1,229.30951,229.30951,1,1,226.1988,226.1988,1,1,37.642485,37.642485,1,1,77.092984,77.092984,1,1,105.91593,105.91593,1,1,120.40489,120.40489,1,1,98.075673,98.075673,1,1,99.439474,99.439474,0,-0.81789801,-0.81789801,1,30
experiment_0a_best,file,16,,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,142,141,142.Black_Tern,30,29,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",4.1420884,3.7155924,-0.42649603,0.01588963,0.024341019,0.83401656,0.56782192,-0.81812693,-0.5434809,0.27464603,0.7199393,0.87681284,229.30951,201.06153,False,0.94866753,True,False,False,0.7199393,0.87681284,229.30951,201.06153,0.71425247,0.8766886,226.1988,198.30591,0.92422699,0.88128751,37.642485,33.173852,0.8807933,1.0867679,77.092984,83.782181,0.72062257,0.86255108,105.91593,91.357903,0.67332775,0.78992168,120.40489,95.110432,0.64628248,0.87890416,98.075673,86.199117,0.721039,0.86993293,99.439474,86.505673,0.27404975,-0.81789801,-0.54384826,0.94873397,30
experiment_0a_best,file,16,,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,142,141,142.Black_Tern,30,29,color_jitter,color_jitter,0,"{""brightness"":0.747842,""contrast"":1.047949,""hue"":-0.089632,""saturation"":0.978746}",4.1420884,3.1140823,-1.0280061,0.01588963,0.044419251,0.83401656,0.23573296,-0.81812693,-0.19131371,0.62681323,0.5846828,0.55641151,229.30951,127.59045,False,0.83342236,True,False,False,0.5846828,0.55641151,229.30951,127.59045,0.57995233,0.55189258,226.1988,124.83744,0.73538586,0.70031695,37.642485,26.36167,0.54111611,0.62485209,77.092984,48.171712,0.57523664,0.48801149,105.91593,51.688192,0.66188051,0.45915691,120.40489,55.284737,0.57304039,0.58549063,98.075673,57.422387,0.55375721,0.65470515,99.439474,65.103535,0.62695024,-0.81789801,-0.19094776,0.83343983,30
experiment_0a_best,file,16,,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,142,141,142.Black_Tern,30,29,rotation,rotation,0,"{""angle"":13.823643}",4.1420884,2.9981871,-1.1439013,0.01588963,0.049877401,0.83401656,0.33042392,-0.81812693,-0.28054652,0.53758041,0.70427527,0.85401654,229.30951,195.83412,False,0.89538389,True,False,False,0.70427527,0.85401654,229.30951,195.83412,0.70136558,0.8564481,226.1988,193.72753,0.82731824,0.76102562,37.642485,28.646895,0.83948955,1.1635251,77.092984,89.699625,0.72461652,0.87332056,105.91593,92.498562,0.67539433,0.73963644,120.40489,89.055843,0.64981631,0.81561645,98.075673,79.992132,0.67965579,0.81690067,99.439474,81.232172,0.53717638,-0.81789801,-0.28072162,0.89543109,30
experiment_0a_best,file,16,,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,142,141,142.Black_Tern,30,29,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.712307,""aspect"":0.921615,""fallback"":false,""height"":0.879142,""left"":0.153929,""top"":0.079526,""width"":0.81023}",4.1420884,4.0035391,-0.13854933,0.01588963,0.018250937,0.83401656,0.53577995,-0.81812693,-0.51752902,0.30059792,0.76266226,0.86428811,229.30951,198.18949,False,0.95678723,True,False,False,0.76266226,0.86428811,229.30951,198.18949,0.75817342,0.86514668,226.1988,195.69514,0.93161365,0.83269275,37.642485,31.344624,0.78248647,1.0394752,77.092984,80.136245,0.74033448,0.87748066,105.91593,92.939183,0.76088429,0.75730056,120.40489,91.182689,0.73725922,0.85992766,98.075673,84.337984,0.79514769,0.88871788,99.439474,88.373638,0.30032415,-0.81789801,-0.51757386,0.95683328,30
experiment_0a_best,file,16,,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,142,141,142.Black_Tern,30,29,gaussian_blur,gaussian_blur,0,"{""sigma"":1.379313}",4.1420884,1.470136,-2.6719524,0.01588963,0.22989419,0.83401656,0.025093518,-0.81812693,0.20480067,1.0229276,0.48307682,0.73757865,229.30951,169.1338,False,0.84816211,False,False,False,0.48307682,0.73757865,229.30951,169.1338,0.4801648,0.73920774,226.1988,167.2079,0.59991442,0.67612793,37.642485,25.451135,0.58007744,0.93074584,77.092984,71.753974,0.50179833,0.76563563,105.91593,81.093013,0.46490375,0.62014902,120.40489,74.668974,0.43005756,0.77540672,98.075673,76.048536,0.46879193,0.70214325,99.439474,69.820755,1.022519,-0.81789801,0.20462095,0.84819709,30
experiment_0a_best,file,16,,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,142,141,142.Black_Tern,30,29,random_erasing,random_erasing,0,"{""area_fraction"":0.115111,""erased"":true,""height"":0.393405,""left"":0.352204,""top"":0.095975,""width"":0.292601}",4.1420884,2.1147857,-2.0273027,0.01588963,0.12065916,0.83401656,0.59400469,-0.81812693,-0.47334553,0.3447814,0.79624902,0.83592862,229.30951,191.68639,False,0.92900944,True,False,False,0.79624902,0.83592862,229.30951,191.68639,0.79269937,0.83397033,226.1988,188.64309,0.91702276,0.90380345,37.642485,34.021408,0.86884907,0.94443059,77.092984,72.808972,0.78182989,0.83969482,105.91593,88.937061,0.79757858,0.79356838,120.40489,95.549513,0.75174908,0.80333034,98.075673,78.787164,0.79100545,0.84366523,99.439474,83.893626,0.34549122,-0.81789801,-0.47240678,0.92898274,30
experiment_0a_best,file,16,,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,140,139,140.Summer_Tanager,139,138,identity,identity,0,{},0.00060802093,0.00060802093,0,0.99939215,0.99939215,0.00034495915,0.00034495915,0.99904719,0.99904719,0,1,1,0.078526629,0.078526629,False,0.99999994,True,True,True,1,1,0.078526629,0.078526629,1,1,0.075481796,0.075481796,1,1,0.021654788,0.021654788,1,1,0.014331255,0.014331255,1,1,0.02985557,0.02985557,1,1,0.036387519,0.036387519,1,1,0.036251484,0.036251484,1,1,0.044300565,0.044300565,0,0.99904773,0.99904773,1,139
experiment_0a_best,file,16,,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,140,139,140.Summer_Tanager,139,138,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",0.00060802093,0.0016753937,0.0010673727,0.99939215,0.998326,0.00034495915,0.00060931849,0.99904719,0.99771669,-0.0013305076,0.71080766,2.5747804,0.078526629,0.20218882,False,0.98691124,True,True,True,0.71080766,2.5747804,0.078526629,0.20218882,0.69263317,2.5988356,0.075481796,0.19616478,0.97088402,2.2621655,0.021654788,0.048986712,0.61366559,2.9689836,0.014331255,0.042549261,0.64230815,2.6117317,0.02985557,0.077974739,0.60704369,2.2202521,0.036387519,0.080789463,0.63075371,2.7010013,0.036251484,0.097915305,0.81852978,2.715887,0.044300565,0.12031533,-0.0013316777,0.99904773,0.99771605,0.98692131,139
experiment_0a_best,file,16,,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,140,139,140.Summer_Tanager,139,138,color_jitter,color_jitter,0,"{""brightness"":1.156802,""contrast"":0.997757,""hue"":-0.035248,""saturation"":1.130596}",0.00060802093,0.0023925272,0.0017845063,0.99939215,0.99761033,0.00034495915,0.0014249505,0.99904719,0.99618538,-0.0028618127,0.83576892,4.1703415,0.078526629,0.32748286,False,0.98332381,True,True,True,0.83576892,4.1703415,0.078526629,0.32748286,0.82627403,4.2135879,0.075481796,0.31804919,0.98021769,3.6036725,0.021654788,0.078036762,0.67706024,3.9049404,0.014331255,0.055962696,0.70190377,4.3845252,0.02985557,0.1309025,0.78742361,4.4757099,0.036387519,0.16285998,0.85652499,4.3332904,0.036251484,0.15708821,0.91786974,3.8893822,0.044300565,0.17230183,-0.0028567378,0.99904773,0.99619099,0.98332365,139
experiment_0a_best,file,16,,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,140,139,140.Summer_Tanager,139,138,rotation,rotation,0,"{""angle"":10.831409}",0.00060802093,0.0015073378,0.00089931686,0.99939215,0.99849379,0.00034495915,0.00051641924,0.99904719,0.99797737,-0.0010698213,0.79353929,2.272598,0.078526629,0.17845946,False,0.98550498,True,True,True,0.79353929,2.272598,0.078526629,0.17845946,0.7806,2.2854509,0.075481796,0.17250994,0.96615721,2.1101905,0.021654788,0.045695727,0.62470802,2.3853861,0.014331255,0.034185576,0.74031885,2.2243693,0.02985557,0.066409814,0.72568796,2.0895329,0.036387519,0.076032917,0.75637395,2.3188073,0.036251484,0.084060204,0.86466623,2.40312,0.044300565,0.10645957,-0.0010690958,0.99904773,0.99797863,0.98550186,139
experiment_0a_best,file,16,,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,140,139,140.Summer_Tanager,139,138,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.745387,""aspect"":1.278505,""fallback"":false,""height"":0.763554,""left"":0.005137,""top"":0.012431,""width"":0.976207}",0.00060802093,0.00026317948,-0.00034484145,0.99939215,0.99973685,0.00034495915,0.00012837841,0.99904719,0.99960847,0.0005612744,0.78824016,0.42710356,0.078526629,0.033539003,False,0.98695934,True,True,True,0.78824016,0.42710356,0.078526629,0.033539003,0.77153765,0.42527939,0.075481796,0.032100852,0.98163403,0.44867518,0.021654788,0.0097159657,0.6364209,0.44918038,0.014331255,0.0064373186,0.70685967,0.43627909,0.02985557,0.013025361,0.74244837,0.39238603,0.036387519,0.014277954,0.72519151,0.42241924,0.036251484,0.015313324,0.86450449,0.44061333,0.044300565,0.019519419,0.00056071237,0.99904773,0.99960844,0.98696278,139
experiment_0a_best,file,16,,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,140,139,140.Summer_Tanager,139,138,gaussian_blur,gaussian_blur,0,"{""sigma"":1.044195}",0.00060802093,0.0008550802,0.00024705927,0.99939215,0.99914527,0.00034495915,0.00036450653,0.99904719,0.99878076,-0.00026642982,0.8394745,1.3759385,0.078526629,0.10804781,False,0.99250412,True,True,True,0.8394745,1.3759385,0.078526629,0.10804781,0.82826576,1.3808793,0.075481796,0.10423125,0.9834931,1.314425,0.021654788,0.028463595,0.75631423,1.5413731,0.014331255,0.02208981,0.77074815,1.5040046,0.02985557,0.044902915,0.77928485,1.3830981,0.036387519,0.050327508,0.81870579,1.3309471,0.036251484,0.048248806,0.90998747,1.3352727,0.044300565,0.059153337,-0.00026557595,0.99904773,0.99878215,0.99250792,139
experiment_0a_best,file,16,,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,140,139,140.Summer_Tanager,139,138,random_erasing,random_erasing,0,"{""area_fraction"":0.071879,""erased"":true,""height"":0.248827,""left"":0.11625,""top"":0.659231,""width"":0.288872}",0.00060802093,0.00058681431,-2.1206622e-05,0.99939215,0.99941337,0.00034495915,0.00032977667,0.99904719,0.99908359,3.6401732e-05,0.98445018,0.94857618,0.078526629,0.07448849,False,0.99848688,True,True,True,0.98445018,0.94857618,0.078526629,0.07448849,0.98331158,0.94648162,0.075481796,0.071442133,0.99826186,0.97366526,0.021654788,0.021084514,0.98720368,0.9264455,0.014331255,0.013277127,0.98232395,0.97342164,0.02985557,0.029062058,0.98350662,0.93549947,0.036387519,0.034040504,0.97968659,0.93459944,0.036251484,0.033880616,0.98594123,0.95140651,0.044300565,0.042147846,3.6169717e-05,0.99904773,0.9990839,0.99848742,139
experiment_0a_best,file,16,,11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,199,198,199.Winter_Wren,11,10,identity,identity,0,{},2.4660137,2.4660137,0,0.084922716,0.084922716,0.11694989,0.11694989,-0.032027178,-0.032027178,0,1,1,152.94676,152.94676,False,1,True,False,False,1,1,152.94676,152.94676,1,1,150.7475,150.7475,1,1,25.843772,25.843772,1,1,42.831673,42.831673,1,1,67.843043,67.843043,1,1,89.668557,89.668557,1,1,65.00002,65.00002,1,1,63.420239,63.420239,0,-0.031919837,-0.031919837,1,11
experiment_0a_best,file,16,,11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,199,198,199.Winter_Wren,11,10,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",2.4660137,4.613987,2.1479733,0.084922716,0.0099122198,0.11694989,0.22689472,-0.032027178,-0.2169825,-0.18495532,0.62799933,1.0336528,152.94676,158.09384,False,0.93630582,True,False,False,0.62799933,1.0336528,152.94676,158.09384,0.6185183,1.0298731,150.7475,155.2508,0.9196555,1.1549057,25.843772,29.847119,0.46193053,1.0967297,42.831673,46.974766,0.56602207,0.97592091,67.843043,66.209444,0.68503296,0.95013138,89.668557,85.19691,0.599216,1.0807132,65.00002,70.246379,0.65600814,1.1500175,63.420239,72.934387,-0.18496924,-0.031919837,-0.21688908,0.93632651,11
experiment_0a_best,file,16,,11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,199,198,199.Winter_Wren,11,10,color_jitter,color_jitter,0,"{""brightness"":0.954295,""contrast"":0.876032,""hue"":-0.037438,""saturation"":1.060713}",2.4660137,1.8576161,-0.6083976,0.084922716,0.15604417,0.11694989,0.19342047,-0.032027178,-0.0373763,-0.005349122,0.87110358,0.88553504,152.94676,135.43971,False,0.96479654,True,False,False,0.87110358,0.88553504,152.94676,135.43971,0.86848273,0.88464386,150.7475,133.35785,0.95777744,0.91533979,25.843772,23.655832,0.88124787,0.92210448,42.831673,39.495277,0.85335177,0.84116713,67.843043,57.067337,0.89372218,0.85122168,89.668557,76.32782,0.85355597,0.90709786,65.00002,58.961379,0.85340485,0.95462232,63.420239,60.542375,-0.0054484606,-0.031919837,-0.037368298,0.96477542,11
experiment_0a_best,file,16,,11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,199,198,199.Winter_Wren,11,10,rotation,rotation,0,"{""angle"":-13.473958}",2.4660137,2.5256793,0.05966568,0.084922716,0.08000394,0.11694989,0.022017317,-0.032027178,0.057986623,0.0900138,0.72642628,1.0293573,152.94676,157.43687,False,0.92686284,False,False,False,0.72642628,1.0293573,152.94676,157.43687,0.72177727,1.0325715,150.7475,155.65758,0.9106078,0.91328051,25.843772,23.602613,0.66361677,1.1116544,42.831673,47.61402,0.75775942,1.0840747,67.843043,73.546927,0.74556115,0.99994449,89.668557,89.663579,0.68222313,1.0446635,65.00002,67.903148,0.70589932,0.98503474,63.420239,62.471138,0.08984679,-0.031919837,0.057926953,0.92688053,11
experiment_0a_best,file,16,,11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,199,198,199.Winter_Wren,11,10,random_resized_crop,random_resized_crop,0,"{""area_fraction"":0.870972,""aspect"":0.871993,""fallback"":false,""height"":0.999414,""left"":0.02819,""top"":0.000371,""width"":0.871483}",2.4660137,2.6407914,0.17477775,0.084922716,0.071304828,0.11694989,0.12917845,-0.032027178,-0.057873622,-0.025846444,0.8335283,1.0395841,152.94676,159.00102,False,0.97528988,False,False,False,0.8335283,1.0395841,152.94676,159.00102,0.82973223,1.0410555,150.7475,156.93651,0.97069244,0.98821821,25.843772,25.539286,0.86523594,1.2926181,42.831673,55.364997,0.81395564,1.0578577,67.843043,71.768283,0.85951869,1.0040098,89.668557,90.02811,0.79221602,1.011946,65.00002,65.776508,0.82188134,0.9949356,63.420239,63.099053,-0.0259424,-0.031919837,-0.057862237,0.97527242,11
experiment_0a_best,file,16,,11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,199,198,199.Winter_Wren,11,10,gaussian_blur,gaussian_blur,0,"{""sigma"":1.902126}",2.4660137,6.5906706,4.1246569,0.084922716,0.0013731185,0.11694989,0.033618383,-0.032027178,-0.032245265,-0.00021808711,0.26821112,0.76321885,152.94676,116.73185,False,0.77703238,False,False,False,0.26821112,0.76321885,152.94676,116.73185,0.24725233,0.74980836,150.7475,113.03174,0.76384111,1.1282154,25.843772,29.15734,-0.0098176064,0.7128998,42.831673,30.534691,0.15021027,0.71553453,67.843043,48.54404,0.23485423,0.62750968,89.668557,56.267888,0.28072469,0.8260673,65.00002,53.694391,0.42123075,0.92455477,63.420239,58.635484,-0.00037064066,-0.031919837,-0.032290478,0.77708613,11
experiment_0a_best,file,16,,11708,199.Winter_Wren/Winter_Wren_0051_189990.jpg,199,198,199.Winter_Wren,11,10,random_erasing,random_erasing,0,"{""area_fraction"":0.149216,""erased"":true,""height"":0.304911,""left"":0.156512,""top"":0.216249,""width"":0.489375}",2.4660137,3.730948,1.2649343,0.084922716,0.023970101,0.11694989,0.0088603953,-0.032027178,0.015109706,0.047136883,0.6829278,0.85373456,152.94676,130.57593,False,0.91103745,False,False,False,0.6829278,0.85373456,152.94676,130.57593,0.67617606,0.84611399,150.7475,127.54957,0.88256827,1.0814835,25.843772,27.949614,0.7112998,0.62025039,42.831673,26.566362,0.65666088,0.77016595,67.843043,52.250401,0.71897405,0.75567549,89.668557,67.76033,0.65173358,0.98924261,65.00002,64.300789,0.68198808,1.0104912,63.420239,64.085594,0.04702144,-0.031919837,0.015101603,0.91109973,11
experiment_0a_best,file,16,,515,010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,10,9,010.Red_winged_Blackbird,109,108,identity,identity,0,{},0.006040887,0.006040887,0,0.99397731,0.99397731,0.0015370823,0.0015370823,0.99244023,0.99244023,0,1,1,0.69699067,0.69699067,False,1,True,True,True,1,1,0.69699067,0.69699067,1,1,0.67575976,0.67575976,1,1,0.17071832,0.17071832,1,1,0.20653713,0.20653713,1,1,0.28488629,0.28488629,1,1,0.27823731,0.27823731,1,1,0.29195986,0.29195986,1,1,0.41252504,0.41252504,0,0.99245803,0.99245803,1,109
experiment_0a_best,file,16,,515,010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,10,9,010.Red_winged_Blackbird,109,108,horizontal_flip,horizontal_flip,0,"{""flipped"":true}",0.006040887,0.0047379369,-0.0013029501,0.99397731,0.99527329,0.0015370823,0.00044458322,0.99244023,0.99482871,0.0023884828,0.59186147,0.74111511,0.69699067,0.51655032,False,0.97614121,True,True,True,0.59186147,0.74111511,0.69699067,0.51655032,0.56742404,0.73935507,0.67575976,0.4996264,0.96080145,0.76816574,0.17071832,0.13113996,0.67765734,0.70363631,0.20653713,0.14532703,0.41992818,0.65475174,0.28488629,0.18652979,0.4472059,0.84536673,0.27823731,0.23521256,0.44467783,0.73521406,0.29195986,0.21465299,0.73232408,0.7365117,0.41252504,0.30382952,0.0023810609,0.99245803,0.99483909,0.97618313,109
experiment_0a_best,file,16,,515,010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,10,9,010.Red_winged_Blackbird,109,108,color_jitter,color_jitter,0,"{""brightness"":0.697069,""contrast"":0.759818,""hue"":0.043924,""saturation"":0.785219}",0.006040887,1.1633896,1.1573487,0.99397731,0.3124254,0.0015370823,0.20731883,0.99244023,0.10510658,-0.88733365,0.64084641,139.31788,0.69699067,97.103266,False,0.85248303,True,True,True,0.64084641,139.31788,0.69699067,97.103266,0.63062913,140.53477,0.67575976,94.967745,0.83923676,118.63222,0.17071832,20.252693,0.80493757,155.78991,0.20653713,32.176401,0.50161807,145.25499,0.28488629,41.381155,0.64422841,167.17347,0.27823731,46.513896,0.61588153,155.45167,0.29195986,45.385648,0.68083446,109.69539,0.41252504,45.252097,-0.88699296,0.99245803,0.10546507,0.85244047,109
